Y,X,garden_name,county,address,city,zip_code
33.82485512,-84.26386893,Springbrook,DeKalb,1502 Springbrook Dr.,Decatur,30033
33.82504759,-84.28913353,Frazier-Rowe,DeKalb,2880 Lavista Rd.,Decatur,30033
33.76889722,-84.18799305,Mainstreet Community Services Assoc Garden of Eatin,DeKalb,4950 Mainstreet Park Dr,,30088
33.88897227,-84.27553001,Doravile Unity Gardens,DeKalb,Chestnut Drive and Wheeler Drive,Doraville,30340
33.94211068,-84.20121325,Gardens 4 Growing Community,Gwinnett,321 Price Place,Norcross,30071
33.68252505,-84.21418244,One Accord Community Garden,DeKalb,5285 Flat Shoals Pkwy,,30034
33.77242051,-84.3234691,Deepdene,DeKalb,1999 N. Ponce de Leon Ave.,Atlanta,30307
33.85875505,-84.08082397,Good Shepherd Presbyterian Church Community Garden,Gwinnett,1400 Killian Hill Road SW,Lilburn,30047
33.7430503,-84.32948357,DeKalb Memorial,DeKalb,381 Wilkinson Dr.,Atlanta,30317
33.73530515,-84.29550682,Barker-Bryant,DeKalb,2309 Hillside Dr.,Decatur,30032
33.96414074,-84.06716699,Gwinnett Tech Learn-IN-Farm,Gwinnett,5150 Sugarloaf Parkway,Lawrenceville,30043
33.75171761,-84.4728115,Hightower Manor Highrise Community Garden (HABESHA),Fulton,2610 Martin Luther King Jr Dr SW,Atlanta,30311
33.67640787,-84.18736945,Brown's MIll,DeKalb,5101 Browns Mill Rd.,Lithonia,30038
33.67261496,-84.22664828,Chapel Hill,DeKalb,3984 Lehigh Blvd.,Decatur,30034
33.69795052,-84.25337477,Exchange,Dekalb,2771 Columbia Dr.,Decatur,30034
33.96874558,-84.12759241,Archie's Garden Vegetable Demonstration Garden,Gwinnet,3251 McDaniel Road,Duluth,30096
33.75813615,-84.27245597,Columbia Forest Hills Community Garden (HABESHA),DeKalbe,1004 Columbia Drive,,
33.89148693,-84.28692365,Center for Pan Asian Community Services,DeKalb,3150 Shallowford Road NE,Atlanta,30341
33.77749755,-84.46208775,RCF Community Garden,Fulton,2345 Donald Lee Hollowell Pkwy,Atlanta,30318
33.9554511,-84.54464931,Reconnecting Our Roots Community Garden,Cobb,271 Lemon Street,Marietta,30060
33.79204596,-84.32228961,Emory University Hospital,DeKalb,569 Ashbury Circle ,Atlanta,30322
33.85561069,-84.22078374,Tucker Recreation,DeKalb,4898 Lavista Rd.,Tucker,30084
33.78486319,-84.24476851,Brookside,Dekalb,3661 N. Decatur Rd,Decatur,30032
33.68957869,-84.27387708,GSU Perimeter College Community Garden,DeKalb,3251 Panthersville Road,,30034
33.8242785,-84.3285528,Kittredge,DeKalb,1520 Kittredge Park Rd.,Atlanta,30329
33.77223163,-84.30367636,Swanton Hill Townhomes Community Garden,DeKalb,Swanton Hill Drive,Decatur,30062
33.80578658,-84.34505105,Zonolite,DeKalb,1147 Zonolite Pl.,Atlanta,30306
33.76008095,-84.17666569,Redan Crossing,DeKalb,5338 Redan Rd.,Stone Mountain,30088
33.8911244,-84.23656695,Pleasantdale Elementary,DeKalb,3695 Northlake Drive,,30340
33.78698841,-84.31746892,Rutledge,DeKalb,1812 Ridgewood Dr. NE,Atlanta,30307
33.70707556,-84.25387531,Exchange Recreation Center,DeKalb,2771 Columbia Drive,,30034
33.74520064,-84.36761834,AG Rhodes Health and Rehab,Fulton,350 Boulevard SE,Atlanta,
33.43649083,-84.48841148,The Ridge Nature Area,Fayette,,Fayetteville,
33.77840447,-84.31598701,Fernbank Elementary,DeKalb,157 heaton park Drive,Atlanta,30307
33.83274823,-84.32013577,Immaculate Heart of Mary Catholic School,DeKalb,2855 Briarcliff Road NE,Atlanta,30329
33.74873245,-84.42202702,M. Agnes Jones Elementary,Fulton,Agnes Jones Place,Atlanta,
33.75061488,-84.42224349,Grow Montessori School,Fulton,Parsons Place,Atlanta,
33.77234572,-84.4981294,"Carrie Steele-Pitts Home, Inc.",Fulton,667 fairburn Road NW,Atlanta,30331
33.75324509,-84.34289324,Whitefoord Elementary,Fulton,35 Whitefoord AVenue,Atlanta,30317
34.06335296,-84.65461411,Cornerstone Prep Academy,Cobb,3588 Hickory Grove Road NW,Acworth,30101
33.76971749,-84.49868865,Harper Archer Middle School,Fulton,3399 Collier Drive NW,Atlanta,30331
34.2109439,-84.12545885,Learning 4 Life,Forsyth,875 Lanier 400 Parkway,Cumming,
33.8195437,-84.39005266,E. Rivers Elementary,Fulton,8 Peachtree Battle Ave,Atlanta,30305
33.74102946,-84.37656907,Grant Park Cooperative Preschool,Fulton,501 Grant Street SSE,Atlanta,30312
33.6998951,-84.56102948,SandTown Middle School,Fulton,5400 Campbellton Road SW,Atlanta,30331
34.0283488,-84.73565191,Pickett's Mill School,Cobb,6400 Old Stilesboro Road,Acworth,30101
33.93955769,-84.51942959,KSU Marietta Campus,Cobb,,Marietta,
33.73581759,-84.34969563,Montessorit In Town,DeKalb,678 Moreland Ave NE,Atlanta,30306
34.23147782,-84.10280013,MarketPLACE Garden,Forsyth,2550 The Place Circle,,30040
34.14398597,-84.20057477,St. Brendan's Garden,,4633 Shiloh Road,,
33.75232609,-84.34326263,"Whitefoord, Inc. Child Development Program",Fulton,1353 george w. brumley way SE,Atlanta,30317
33.84917218,-84.41658422,Pace Academy,Fulton,966 West Paces Ferry NW,Atlanta,30327
33.75364691,-84.44245745,F.L. Stanton Elementary School,Fulton,1625 Martin Luther King Drive NW,Atlanta,30314
33.69816838,-84.41350308,Perkerson Elementary School,Fulton,2040 Brewer Blvd,Atlanta,30310
33.74374196,-84.34795244,The Highlander School,DeKalb,McPherson Avenue,Atlanta,
33.88500703,-84.13300003,Lilburn Community Garden,Gwinnett,Camp Creek Road,Lilburn,
34.27171571,-84.09358576,911 Garden,Forsyth,3520 Settingdown Road,,30041
33.71639234,-84.36441987,Benteen Elementary,Fulton,200 Cassanova Street SE,Atlanta,30315
34.2207815,-84.13172444,Storytime Garden/Charles Place Garden,Forsyth,585 Dahlonega Street,Cumming,30040
33.73700299,-84.31524125,Mohammed School of Atlanta,DeKalb,735 Fayetteville Road SE,Atlanta,30316
33.72115895,-84.43023095,Gilliam's Community Garden,Fulton,Oakland Terrace,Atlanta,
34.14372314,-84.26762628,ADA/K-9 Garden,Fulton,3160 Francis Road,,30040
33.86013319,-84.27305449,Hawthorne Elementary,DeKalb,2535 Caladium Drive,Atlanta,30345
34.04902793,-84.69072502,Frey Elementary,Cobb,3865 Mars Hill Road,Acworth,30101
33.74312608,-84.42144824,Dean Rusk Head Start Program,Fulton,433 Peeples Street,Atlanta,30310
33.84034258,-84.40951831,The Preschool at Northside Drive Baptist Church,Fulton,3100 Northside Drive NW,Atlanta,30305
34.07133871,-84.11876924,Chattahoochee Pointe Park,Forsyth,2500 Bettis Tribble Gap Rd,,30040
33.75001055,-84.38394482,Georgia State University Child Development,Fulton,197 Deactur Street,Atlanta,30303
34.30535096,-84.06755912,Butterfly Garden,Forsyth,5345 Settingdown Road,,
33.89917722,-84.5709565,Center for Children and Young Adults,Cobb,2221 Austell Road,,30008
33.75809125,-84.50011904,Margaret A. Fain Elementary,Fulton,101 Hemphill School Road,Atlanta,30331
33.8618326,-84.45225766,The Lovett School,Fulton,4075 Paces Ferry Road NW,Atlanta,30327
33.69539225,-84.40308965,Urban Sprouts Farm,Fulton,Reynolds Drive,Atlanta,
33.92851731,-84.36495624,Cumberland Academy of Georgia,Fulton,650 Mount Vernon HWY,Atlanta,30328
33.72345436,-84.41301548,Beltline Farm - Aluma Farm,Fulton,1150 Allene Avenue SW,Atlanta,30310
34.18163133,-84.19420317,GA Native Trailhead,Forsyth,5120 Bethelview Rd,,
33.849023,-84.29077483,The GLOBE Academy,Dekalb,2225 heritage Dr,Atlanta,30345
33.80451294,-84.36809918,Rock Spring Preschool,Fulton,1824 Piedmon Avenue NE,Atlanta,30324
34.20522761,-84.22081466,Poetry Garden,Forsyth,5010 Post Road,,30040
33.83708401,-84.41775428,Trinity Early Learning Center,Fulton,3003 Howell Mill RD. NW,Atlanta,30327
34.24490043,-84.13873781,Louise Mashburn/ Sawnee Mountain,Forsyth,2500 Bettis-Tribble Gap Road,,
33.74977872,-84.38913669,Central Presbyterian Preschool,Fulton,201 Washington Street,Atlanta,30303
33.75355167,-84.38482483,GSU Child Development Program Suttles Center,Fulton,30 Courtland Street SE,Atlanta,30303
33.85647344,-84.25862305,Henderson Mill Elementary School,DeKalb,2408 henderson mill road,Atlanta,30345
